task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_001794,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_00cbc89fb4b1,p_00cbc89fb4b1_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_00cbc89fb4b1_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_001799,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1e72b54c3582,p_1e72b54c3582_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_1e72b54c3582_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001806,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cc423ec2b108,p_cc423ec2b108_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_cc423ec2b108_05.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001807,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_44d4ce236cf5,p_44d4ce236cf5_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_44d4ce236cf5_03.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_001808,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7ecc5546a1fa,p_7ecc5546a1fa_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ecc5546a1fa_05.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_001810,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_dacb5c4669f8,p_dacb5c4669f8_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_dacb5c4669f8_01.jpg,outerwear,denim_jacket,casual,casual,casual_basic,unknown,light_layering,unknown,unknown,unknown,plaid,style_outerwear|denim_jacket|casual|unknown|unknown|casual_basic
auto_style_001825,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_fa84dd93d7a2,p_fa84dd93d7a2_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_fa84dd93d7a2_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_001832,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cd235380485b,p_cd235380485b_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001839,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f3a4bed3001a,p_f3a4bed3001a_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_f3a4bed3001a_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001842,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_05.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001852,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d513a228f240,p_d513a228f240_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_d513a228f240_01.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_001885,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a78fca6fc42a,p_a78fca6fc42a_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_a78fca6fc42a_07.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_001886,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_42fb33dca4f2,p_42fb33dca4f2_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_42fb33dca4f2_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001896,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_6e6799f782ec,p_6e6799f782ec_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_6e6799f782ec_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,plaid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001919,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5370d30279c0,p_5370d30279c0_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_5370d30279c0_03.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_001927,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_4e921c081b70,p_4e921c081b70_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_4e921c081b70_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_001934,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5f2e5a985311,p_5f2e5a985311_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_5f2e5a985311_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001935,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_44ca0dc442d7,p_44ca0dc442d7_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_44ca0dc442d7_04.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_001940,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5b97cacf6d99,p_5b97cacf6d99_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_5b97cacf6d99_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001947,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c4dec0d9eff4,p_c4dec0d9eff4_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_c4dec0d9eff4_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_001963,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_3e7eecbbe3ec,p_3e7eecbbe3ec_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_3e7eecbbe3ec_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001966,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2b8142e4aaf3,p_2b8142e4aaf3_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_2b8142e4aaf3_02.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_001973,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_6eca6198a9b8,p_6eca6198a9b8_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_6eca6198a9b8_10.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_001974,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_44d4ce236cf5,p_44d4ce236cf5_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_44d4ce236cf5_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_001993,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cc73165c1cc7,p_cc73165c1cc7_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_cc73165c1cc7_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001994,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_737541cbf431,p_737541cbf431_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_737541cbf431_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_001996,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_3c6c5f66e44f,p_3c6c5f66e44f_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c6c5f66e44f_07.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002009,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7d1de64532ed,p_7d1de64532ed_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_7d1de64532ed_03.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_002015,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_41e10f05a727,p_41e10f05a727_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_41e10f05a727_10.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002016,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_bc4ee77e078e,p_bc4ee77e078e_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_bc4ee77e078e_03.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_002019,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_31785ad1d0ad,p_31785ad1d0ad_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_31785ad1d0ad_01.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|romper|casual|unknown|unknown|classic+romantic
auto_style_002034,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1945bdac02c0,p_1945bdac02c0_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_1945bdac02c0_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002056,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ecd1d4c5d5f0,p_ecd1d4c5d5f0_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_ecd1d4c5d5f0_03.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002069,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_3405cf9eaa3e,p_3405cf9eaa3e_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_3405cf9eaa3e_02.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002076,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5437c4377c7b,p_5437c4377c7b_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_5437c4377c7b_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002095,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d7946699f638,p_d7946699f638_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_d7946699f638_03.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002098,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_70a46de0c3c4,p_70a46de0c3c4_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_70a46de0c3c4_05.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002102,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_27d683bb9915,p_27d683bb9915_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_27d683bb9915_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002104,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_972be3accdf3,p_972be3accdf3_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_972be3accdf3_04.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002117,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f460e9ddc319,p_f460e9ddc319_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_f460e9ddc319_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002130,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_8c2004dd7ede,p_8c2004dd7ede_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_8c2004dd7ede_03.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_002134,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_dc1124d71733,p_dc1124d71733_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_dc1124d71733_05.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002135,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1bcb6ee0e7e6,p_1bcb6ee0e7e6_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_1bcb6ee0e7e6_04.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|romper|casual|unknown|unknown|classic+romantic
auto_style_002145,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_26636483d25f,p_26636483d25f_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_26636483d25f_08.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002152,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_6eca6198a9b8,p_6eca6198a9b8_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_6eca6198a9b8_11.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002163,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1e72b54c3582,p_1e72b54c3582_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_1e72b54c3582_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002168,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5437c4377c7b,p_5437c4377c7b_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_5437c4377c7b_05.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002211,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_aa2c5e36193e,p_aa2c5e36193e_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_aa2c5e36193e_03.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,floral,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_002219,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_aed2477f19f5,p_aed2477f19f5_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_aed2477f19f5_06.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002226,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_757eee7040d3,p_757eee7040d3_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_757eee7040d3_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
